cycle,Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_impedance,Re,Rct
175,(819.258056640625-58.96879196166992j),(341.9157409667969-39.007789611816406j),(2.384719083807351+0.09959713538335677j),(0.20631415442986162-0.004590302478502228j),(0.0927512292133075-0.0011399382371057019j),0.07280893667527459,0.09466825353513973
175,(818.2056274414062-60.145774841308594j),(341.7187805175781-37.2276611328125j),(2.3852486779320525+0.08384512731444986j),(0.20500925649875934-0.0033285923321373003j),(0.09283374578488046-0.0016241546197942934j),0.07280893667527459,0.09466825353513973
175,(814.8948364257812-59.706390380859375j),(344.26971435546875-38.31123733520508j),(2.3571337851350886+0.08887892317094041j),(0.20376567784005528-0.00259255165353279j),(0.08872014097203645-0.0017927947948524995j),0.07280893667527459,0.09466825353513973
175,(816.37890625-60.66927719116211j),(344.01361083984375-36.894248962402344j),(2.364814645918601+0.07726084744265514j),(0.20260066806598398-0.0021498345336467147j),(0.09249036554625599-0.0018420824186421018j),0.07280893667527459,0.09466825353513973
175,(816.8057250976562-60.59346389770508j),(343.7090148925781-36.378822326660156j),(2.3685706901741543+0.07440115708419115j),(0.20151503940242094-0.0018203654226642584j),(0.09241611031082453-0.001891186799447208j),0.07280893667527459,0.09466825353513973
175,(812.534423828125-40.17485046386719j),(349.94476318359375-28.48931121826172j),(2.315890511173715+0.07373527988142133j),(0.20049776817861384-0.0014708011054609055j),(0.08869091959094566-0.0022415339671125103j),0.07280893667527459,0.09466825353513973
175,(817.3056640625-42.12204360961914j),(346.63238525390625-28.656869888305664j),(2.3518178514968375+0.0729120983407464j),(0.19952888098048432-0.0010093081376117204j),(0.09041897336272298-0.002151026311085741j),0.07280893667527459,0.09466825353513973
175,(815.9489135742188-39.98407745361328j),(346.2488098144531-27.569305419921875j),(2.3508301560849865+0.07170184100606838j),(0.19858165505056605-0.0003807954113104344j),(0.08842976629043094-0.002612771261797765j),0.07280893667527459,0.09466825353513973
175,(814.0326538085938-39.893272399902344j),(351.43817138671875-28.819950103759766j),(2.3100635891275765+0.075924151522816j),(0.19762474144201084+0.00043743437301111695j),(0.08744615967551006-0.001769200406653422j),0.07280893667527459,0.09466825353513973
175,(812.7453002929688-39.87371063232422j),(350.2970886230469-27.356609344482422j),(2.31493095894062+0.06695731147255456j),(0.19662450616395294+0.0014397508401118467j),(0.08673006346171025-0.0023051698114063502j),0.07280893667527459,0.09466825353513973
175,(811.2872314453125-39.8438606262207j),(351.6294860839844-28.457685470581055j),(2.3013190910532235+0.0729357327795029j),(0.19554765978660377+0.0025961600855410436j),(0.08474093348525319-0.0024549781911106217j),0.07280893667527459,0.09466825353513973
175,(810.5974731445312-1.8000869750976562j),(354.4292907714844-10.586132049560547j),(2.2851629900030317+0.0631746607147078j),(0.1943640936490434+0.0038563437371216445j),(0.0833584008862421-0.002620813201340752j),0.07280893667527459,0.09466825353513973
175,(809.25927734375-0.09340858459472656j),(355.0254821777344-10.645432472229004j),(2.277400258789688+0.06802470046501458j),(0.19304975002982416+0.005153905981790441j),(0.08790197552744489-0.0024401849443809794j),0.07280893667527459,0.09466825353513973
175,(807.6001586914062-0.7040214538574219j),(357.32196044921875-10.331639289855957j),(2.258315965822739+0.0633268788716433j),(0.19158931760223338+0.00641088651109937j),(0.08157968526655648-0.0022504666788584642j),0.07280893667527459,0.09466825353513973
175,(805.3727416992188+0.4324016571044922j),(359.0986633300781-10.443193435668945j),(2.240831547773919+0.06637128288430653j),(0.18997855688909468+0.007542503246950404j),(0.07878654094011082-0.0014458139809981826j),0.07280893667527459,0.09466825353513973
175,(810.6864013671875-2.6267566680908203j),(353.2714538574219-9.41421890258789j),(2.293366871838009+0.053679687051614924j),(0.18822611644785953+0.008461990125458042j),(0.07961994143399043-0.0022456584015225016j),0.07280893667527459,0.09466825353513973
175,(803.0632934570312-2.3939342498779297j),(361.3345031738281-8.49349308013916j),(2.221421030877744+0.04559124511846782j),(0.18635478853993562+0.009085306884177304j),(0.0788528372974331-0.0018465174803708015j),0.07280893667527459,0.09466825353513973
175,(800.3716430664062-15.085607528686523j),(365.6264343261719-10.818614959716797j),(2.188346951034124+0.023491943487760743j),(0.1844022577491572+0.009335432383888946j),(0.07908289492009112-0.0030984078847147846j),0.07280893667527459,0.09466825353513973
175,(801.4801635742188-13.518285751342773j),(362.7489929199219-11.733474731445312j),(2.2083570235408083+0.034165265305420085j),(0.1824214982547982+0.009145919345749667j),(0.07724445492644053-0.0018068666448455707j),0.07280893667527459,0.09466825353513973
175,(800.7860107421875-14.450469970703125j),(363.2228088378906-11.152765274047852j),(2.2038126643460645+0.02788408419374017j),(0.18048105477813853+0.008463391071703429j),(0.07656449432970444-0.0019496837636182435j),0.07280893667527459,0.09466825353513973
175,(800.9085693359375-14.442842483520508j),(361.7270202636719-12.66273021697998j),(2.21281029765755+0.03753487181348887j),(0.1786654806245161+0.00724870125386457j),(0.0753687269784854-0.001947194807455696j),0.07280893667527459,0.09466825353513973
175,(801.1265258789062-19.343891143798828j),(362.8446044921875-5.586033344268799j),(2.2082026773443033-0.019316250732345726j),(0.1770761925834247+0.005476557478654285j),(0.07433734279611892-0.0018380559726957437j),0.07280893667527459,0.09466825353513973
175,(801.6622924804688-36.936100006103516j),(361.5507507324219-17.480571746826172j),(2.217045155079661+0.005031428892167209j),(0.17583293667504754+0.0031335314671026857j),(0.07377191618287786-0.002099577737294354j),0.07280893667527459,0.09466825353513973
175,(802.51806640625-39.97276306152344j),(360.6850891113281-15.118183135986328j),(2.225717559447306-0.017533182212771194j),(0.17507595538519205+0.00021455384401075815j),(0.07203734850853474-0.0012499700554553855j),0.07280893667527459,0.09466825353513973
175,(802.5323486328125-42.369903564453125j),(360.2279357910156-11.85141372680664j),(2.229302627958922-0.0442761768690468j),(0.17496883716597866-0.0032817665045589443j),(0.07215677039820965-0.0010036092362061219j),0.07280893667527459,0.09466825353513973
175,(801.970947265625-47.18416976928711j),(359.3767395019531-8.564297676086426j),(2.233421010483597-0.07806984792160532j),(0.17570195928316643-0.007358330238341512j),(0.06775722529626832-0.00028518554222205385j),0.07280893667527459,0.09466825353513973
175,(803.109130859375-56.439029693603516j),(360.7047424316406+2.9690065383911133j),(2.22506139502865-0.17478353929797116j),(0.17749646232730817-0.012024143834192896j),(0.07185631806405166+0.0006010549361432266j),0.07280893667527459,0.09466825353513973
175,(807.5868530273438-70.32870483398438j),(356.2607421875+16.605854034423828j),(2.2527462346837805-0.30241187766638317j),(0.1806088729612246-0.01729668417072496j),(0.07128034583038677+0.0021843814271533964j),0.07280893667527459,0.09466825353513973
175,(812.9528198242188-92.38809204101562j),(354.02947998046875+33.26242446899414j),(2.2518891759584796-0.4725351845787227j),(0.18533684949159462-0.023199738849215897j),(0.07229242155588073+0.003917114528550042j),0.07280893667527459,0.09466825353513973
175,(833.9820556640625-105.70263671875j),(328.8635559082031+54.071048736572266j),(2.417745247148877-0.7189384581000796j),(0.19202703137760324-0.029753665393984875j),0j,0.07280893667527459,0.09466825353513973
175,(855.2078857421875-122.17626953125j),(308.2035217285156+72.82301330566406j),(2.539378107960769-0.9964241600908854j),(0.20108649002452256-0.03695410845409563j),0j,0.07280893667527459,0.09466825353513973
175,(880.9216918945312-130.1498565673828j),(281.0218811035156+87.94420623779297j),(2.7230908131602325-1.315306534824706j),(0.2129994964045629-0.04473407298090595j),0j,0.07280893667527459,0.09466825353513973
175,(900.5626220703125-116.8965835571289j),(254.71482849121094+98.47454833984375j),(2.921486042684956-1.5883983060124354j),(0.2283506840383547-0.05290266148498864j),0j,0.07280893667527459,0.09466825353513973
175,(915.54052734375-78.50627136230469j),(230.6097869873047+106.9576644897461j),(3.1373135095498146-1.7955265581971j),(0.24785327027350634-0.06105141290759918j),0j,0.07280893667527459,0.09466825353513973
175,(923.1131591796875-14.404440879821777j),(205.12461853027344+125.83112335205078j),(3.2385091601726397-2.056845684897563j),(0.2723753250889058-0.06841569626397383j),0j,0.07280893667527459,0.09466825353513973
175,(927.6759033203125+111.68480682373047j),(164.56063842773438+144.75140380859375j),(3.514768278929511-2.41298793810652j),(0.30294579641043257-0.07367409056639164j),0j,0.07280893667527459,0.09466825353513973
175,(893.8555908203125+286.0535888671875j),(123.02668762207031+151.42784118652344j),(4.026815092642274-2.6312854042155753j),(0.3407014523183886-0.07466461729634342j),0j,0.07280893667527459,0.09466825353513973
175,(817.236328125+449.70343017578125j),(81.41302490234375+151.01223754882812j),(4.567846417629995-2.9491261185531887j),(0.3867007384040991-0.06799813685190642j),0j,0.07280893667527459,0.09466825353513973
176,(838.4014892578125-31.638608932495117j),(318.1436462402344-86.68634033203125j),(2.4783867082207065+0.5758520306653184j),(0.1626261177579291-0.12980798026833082j),(0.10062599214273425-0.0020360527921177833j),0.07308819155500623,0.10028552688952369
176,(832.0125732421875-40.18470001220703j),(325.15234375-78.63075256347656j),(2.4457002519998703+0.46785008403380773j),(0.18596429394798528-0.10501830511319049j),(0.10139116941749307-0.0022540494448129835j),0.07308819155500623,0.10028552688952369
176,(831.6105346679688-48.468994140625j),(325.9446105957031-70.46955871582031j),(2.468166609452057+0.38491698769090743j),(0.20125751090636188-0.08174776061504883j),(0.09886185530837607-0.000901388939047638j),0.07308819155500623,0.10028552688952369
176,(829.6375122070312-54.96986770629883j),(328.5517272949219-63.165828704833984j),(2.4661472783339042+0.3068203891904822j),(0.21059876508921013-0.06153851815586941j),(0.0992639754528251-0.0013063757997453726j),0.07308819155500623,0.10028552688952369
176,(830.4559326171875-53.62942123413086j),(327.9147644042969-57.51226043701172j),(2.4847858541941124+0.27225437715397277j),(0.2157865330974359-0.04493542244938001j),(0.1001403335558663-0.0014181118117782788j),0.07308819155500623,0.10028552688952369
176,(826.53125-58.856910705566406j),(331.9391174316406-50.76935577392578j),(2.4595908374904103+0.1988766256054994j),(0.2182066287186016-0.03188909183448385j),(0.10183770459466127-0.0011360609755701949j),0.07308819155500623,0.10028552688952369
176,(827.9019165039062-62.06584167480469j),(332.49072265625-48.21021270751953j),(2.4652370022614343+0.17078298643951495j),(0.2188557709571423-0.022038068788548543j),(0.09762253050789796-0.0014999876919463018j),0.07308819155500623,0.10028552688952369
176,(826.062744140625-64.19425964355469j),(331.44244384765625-46.889469146728516j),(2.4702863042788454+0.15579221902022974j),(0.21841756250858307-0.014887277185619817j),(0.09719550806048763-0.0005697478546892541j),0.07308819155500623,0.10028552688952369
176,(827.4927368164062-64.16044616699219j),(330.49615478515625-43.258140563964844j),(2.486599260686696+0.13133349223460752j),(0.2173453897568598-0.009912311363169658j),(0.0963704467092899-0.0013404953620012137j),0.07308819155500623,0.10028552688952369
176,(823.4913330078125-65.37667083740234j),(336.47271728515625-42.68151092529297j),(2.4329228473217985+0.11431581306593727j),(0.2159331325292831-0.0066157290164793265j),(0.09665864668948883-0.0017676886623423575j),0.07308819155500623,0.10028552688952369
176,(825.0254516601562-59.338844299316406j),(337.6302490234375-35.72507858276367j),(2.4349119300956814+0.08189010263574248j),(0.21436843529329117-0.004554275585059599j),(0.09869023311427556-0.001487526536994582j),0.07308819155500623,0.10028552688952369
176,(820.9150390625-59.996971130371094j),(338.8595886230469-37.01264572143555j),(2.413130969000457+0.08652371509924327j),(0.21276962510831202-0.0033493762665194387j),(0.09387204962561008-0.0016294033768017504j),0.07308819155500623,0.10028552688952369
176,(822.1582641601562-60.14190673828125j),(338.7939453125-37.645599365234375j),(2.4166082278309635+0.09100740687951912j),(0.21120965236390607-0.0026884577452026288j),(0.09613635078242518-0.0017958177537679527j),0.07308819155500623,0.10028552688952369
176,(823.232177734375-60.14094543457031j),(337.140380859375-36.60279083251953j),(2.4325031666356796+0.08570749994284868j),(0.20973076365865886-0.0023215699795516463j),(0.09566500366623469-0.0018524524281162487j),0.07308819155500623,0.10028552688952369
176,(818.6292724609375-59.993751525878906j),(342.78521728515625-35.91317367553711j),(2.38037798441286+0.07437069965755792j),(0.20835312653834218-0.002055893709154586j),(0.09428964650205549-0.0016809037652904541j),0.07308819155500623,0.10028552688952369
176,(821.7591552734375-41.701175689697266j),(341.5639343261719-27.559072494506836j),(2.400098096011982+0.07156288845438517j),(0.20707988511675252-0.0017495958974766733j),(0.09373665920998023-0.0020460827944855605j),0.07308819155500623,0.10028552688952369
176,(820.6636352539062-39.56190872192383j),(342.8639221191406-26.969863891601562j),(2.387856498202918+0.07244348099901347j),(0.20590039721821313-0.0013058165882247033j),(0.09432820586261942-0.0026529217379395974j),0.07308819155500623,0.10028552688952369
176,(817.9951782226562-40.36141586303711j),(344.0711669921875-26.58066177368164j),(2.3723052426940026+0.06596317737213722j),(0.20479279004274945-0.0006671442411847457j),(0.0926600443870053-0.0030731074501529417j),0.07308819155500623,0.10028552688952369
176,(817.7430419921875-39.97876739501953j),(344.634033203125-26.998783111572266j),(2.3673455120641527+0.06945535939350014j),(0.20372649549902802+0.00018934077453954407j),(0.09302715967153204-0.0019354590463767495j),0.07308819155500623,0.10028552688952369
176,(818.1654663085938-40.154273986816406j),(345.8798828125-28.51925277709961j),(2.35899553918468+0.0784159977004065j),(0.20266507639383458+0.001256552579106823j),(0.09130993272186728-0.0025959649679496394j),0.07308819155500623,0.10028552688952369
176,(816.8392333984375-39.6182975769043j),(346.66864013671875-29.062252044677734j),(2.349323322251227+0.08266778598000177j),(0.20156940789185862+0.0025016137887291286j),(0.08928235786330002-0.0024013193157671787j),0.07308819155500623,0.10028552688952369
176,(814.9739379882812-0.23203277587890625j),(346.92034912109375-9.86960220336914j),(2.347286531317185+0.06610955974087998j),(0.2004011137670556+0.0038700269896133985j),(0.08857213935728436-0.002842271989241532j),0.07308819155500623,0.10028552688952369
176,(814.475341796875-0.11367988586425781j),(349.3201599121094-11.123481750488281j),(2.3292498320305364+0.07384540336734537j),(0.19912605890849122+0.0052900070076256035j),(0.08708901327131179-0.002895337579738636j),0.07308819155500623,0.10028552688952369
176,(813.1685791015625-1.6118335723876953j),(351.74200439453125-9.8060884475708j),(2.3101646971985907+0.05982181688256864j),(0.1977176595484432+0.006677103664715022j),(0.0865170463129566-0.002760259933439108j),0.07308819155500623,0.10028552688952369
176,(811.892333984375-0.7391071319580078j),(352.6442565917969-10.977374076843262j),(2.3001348889741315+0.06950441844252493j),(0.19615978546109164+0.00793913936962319j),(0.08514257373004959-0.002690889695146198j),0.07308819155500623,0.10028552688952369
176,(809.76220703125-1.1984329223632812j),(354.2340393066406-10.75346851348877j),(2.283950493944401+0.06595062644561894j),(0.19444908825444698+0.008981367043715929j),(0.08364296797007331-0.00244157526926824j),0.07308819155500623,0.10028552688952369
176,(808.700927734375-1.2255802154541016j),(354.85736083984375-9.329954147338867j),(2.277462914770491+0.05642561367257707j),(0.1925966873138697+0.009711640205651777j),(0.0856918419207403-0.003087530874739051j),0.07308819155500623,0.10028552688952369
176,(807.906494140625-11.97178840637207j),(357.0582275390625-13.908920288085938j),(2.2605502198693994+0.05452898969223866j),(0.19062926466876448+0.010045294920378034j),(0.08165097517961581-0.001458439823699102j),0.07308819155500623,0.10028552688952369
176,(806.4586181640625-13.475286483764648j),(357.5688781738281-11.849504470825195j),(2.2541671152286566+0.037015181225280386j),(0.18858974127693423+0.009909384658543581j),(0.08099824290427622-0.0019504342069682893j),0.07308819155500623,0.10028552688952369
176,(810.0607299804688-11.068674087524414j),(354.6144104003906-13.931607246398926j),(2.2820464535538325+0.058440661782543j),(0.18653780617798146+0.009245890570626029j),(0.07977859953441753-0.001990195657163064j),0.07308819155500623,0.10028552688952369
176,(805.1641845703125-18.065366744995117j),(359.1806640625-6.539741039276123j),(2.2418416373581382-0.009477968404818545j),(0.1845506241102031+0.008013553920078312j),(0.07781981436736869-0.0020889310030089607j),0.07308819155500623,0.10028552688952369
176,(804.5602416992188-20.462739944458008j),(357.3900146484375-6.254038333892822j),(2.251523215744254-0.017856199619402834j),(0.18272404045165294+0.006188046246197263j),(0.07697492142049164-0.0023226822488520375j),0.07308819155500623,0.10028552688952369
176,(805.7306518554688-36.8192024230957j),(357.356689453125-16.895893096923828j),(2.2545274385013885+0.0035624131280527155j),(0.18117453061648753+0.0037603112975124584j),(0.0757961645398858-0.0021714276369087684j),0.07308819155500623,0.10028552688952369
176,(806.3418579101562-39.388084411621094j),(357.7378234863281-14.979106903076172j),(2.254659494513011-0.015696687475065432j),(0.18004201697856131+0.0007330927050404946j),(0.07405371882630736-0.0016835837559221007j),0.07308819155500623,0.10028552688952369
176,(806.643310546875-42.06122589111328j),(356.9618835449219-13.429408073425293j),(2.2609791925375444-0.032769923647970906j),(0.1794935327059758-0.0028840776156711283j),(0.0739951015901766-0.0013882359975991617j),0.07308819155500623,0.10028552688952369
176,(806.3309326171875-46.389984130859375j),(357.4342041015625-8.10745620727539j),(2.2576686318498416-0.07857679607969746j),(0.17972760148031305-0.007080788511267381j),(0.07272819183130276-0.00029185580686653424j),0.07308819155500623,0.10028552688952369
176,(806.1788330078125-54.83831787109375j),(358.0982666015625+1.7810163497924805j),(2.25046092949733-0.1643303837786321j),(0.1809791927886911-0.011851418214194399j),(0.06333580038783727+0.0012524732253429308j),0.07308819155500623,0.10028552688952369
176,(809.9874267578125-68.93782806396484j),(353.7671203613281+15.345232963562012j),(2.2768695771436636-0.2936307988339454j),(0.18352527309352845-0.017198784872596032j),(0.07307348696035634+0.0018552284161478495j),0.07308819155500623,0.10028552688952369
176,(818.375-87.55398559570312j),(346.40618896484375+34.133567810058594j),(2.315089127491042-0.48086969177145267j),(0.18769134697432147-0.023133215224714388j),(0.07339475366517995+0.003494505058708934j),0.07308819155500623,0.10028552688952369
176,(824.2312622070312-109.50555419921875j),(340.0986633300781+59.96017074584961j),(2.295393651786456-0.7266648656287653j),(0.1938599451552753-0.029663535447209788j),0j,0.07308819155500623,0.10028552688952369
176,(856.0555419921875-120.39167785644531j),(305.9609680175781+70.72171020507812j),(2.5696768616872783-0.9874580478253356j),(0.20248261766332348-0.03677538359717253j),0j,0.07308819155500623,0.10028552688952369
176,(881.75244140625-127.6717529296875j),(280.1251525878906+86.11506652832031j),(2.747908094002167-1.3005188498526228j),(0.21409727597604677-0.044390863464173425j),0j,0.07308819155500623,0.10028552688952369
176,(902.7699584960938-117.39672088623047j),(251.6503143310547+96.34642028808594j),(2.973007349616503-1.6047479916146306j),(0.22935203814607058-0.05230167230761196j),0j,0.07308819155500623,0.10028552688952369
176,(916.3406372070312-76.91548156738281j),(228.95143127441406+104.36715698242188j),(3.1869535690235913-1.7887145877262902j),(0.24903395331977224-0.060065069760430315j),0j,0.07308819155500623,0.10028552688952369
176,(923.8878173828125-11.2612943649292j),(204.879638671875+123.35464477539062j),(3.2853643015107292-2.0330289697680604j),(0.27409431625077324-0.06684805419406047j),0j,0.07308819155500623,0.10028552688952369
176,(926.943115234375+112.6746826171875j),(163.85093688964844+142.1487274169922j),(3.5682245171856217-2.4079440687274216j),(0.3056488567430788-0.07120005002238762j),0j,0.07308819155500623,0.10028552688952369
176,(891.777099609375+287.9993591308594j),(123.27738952636719+151.2891845703125j),(4.030568206729153-2.6102273860316982j),(0.344906433280786-0.07073027482048216j),0j,0.07308819155500623,0.10028552688952369
176,(814.1718139648438+451.0346984863281j),(81.9872817993164+148.5430450439453j),(4.646195538409724-2.9166149847968144j),(0.39293753231215556-0.06166929815431717j),0j,0.07308819155500623,0.10028552688952369
177,(834.0112915039062-26.484275817871094j),(324.9364929199219-91.35686492919922j),(2.399900830544396+0.593233276045579j),(0.16471378830220668-0.12887227011183366j),(0.0964946686804481-0.0017917589884815198j),0.07423988397360735,0.09455851844360653
177,(826.9534912109375-38.424644470214844j),(332.44580078125-81.224365234375j),(2.3740088086024844+0.4644447717687795j),(0.18545051660979375-0.10277758179879448j),(0.09630871746148002-0.002019770415599399j),0.07423988397360735,0.09455851844360653
177,(824.8823852539062-47.07107925415039j),(332.6151123046875-70.48412322998047j),(2.402111853567913+0.3675108680358192j),(0.19851005244551706-0.07913689895887001j),(0.09567664899310195-0.0018988204554128314j),0.07423988397360735,0.09455851844360653
177,(825.6180419921875-53.936729431152344j),(333.34307861328125-63.95344161987305j),(2.418793348605177+0.3022514527631528j),(0.20611612543848473-0.05908364331112656j),(0.09567596922366067-0.0008541985422737439j),0.07423988397360735,0.09455851844360653
177,(824.0208129882812-51.728416442871094j),(333.3140563964844-58.088768005371094j),(2.4255817044593444+0.26752738072189164j),(0.21005424053112906-0.04287993861351437j),(0.09517494674197506-0.001149426010807573j),0.07423988397360735,0.09455851844360653
177,(824.0320434570312-57.40944290161133j),(335.35491943359375-54.77607727050781j),(2.4205766271876374+0.2241811439515528j),(0.2116379110121657-0.030302644549968907j),(0.09382038019266555-0.0007021268971484956j),0.07423988397360735,0.09455851844360653
177,(823.0223999023438-62.52878189086914j),(336.2696533203125-47.947261810302734j),(2.424724451816784+0.15978282811935018j),(0.21177658084645-0.020895872112512908j),(0.09362767834722398-0.002200922531980871j),0.07423988397360735,0.09455851844360653
177,(820.9874877929688-62.27386474609375j),(337.30352783203125-46.70100784301758j),(2.4132729345438113+0.1495045540184534j),(0.2110716150644142-0.014121937069614282j),(0.092645740736609-0.0009776299751468715j),0.07423988397360735,0.09455851844360653
177,(820.646484375-66.62332153320312j),(340.28485107421875-44.97239303588867j),(2.395676884182092+0.12082818485580875j),(0.20990624488892737-0.009444663112605303j),(0.09560093910431144-0.0013530038949777176j),0.07423988397360735,0.09455851844360653
177,(818.7392578125-64.57534790039062j),(340.5144348144531-46.00694274902344j),(2.386476494990283+0.13279654238786506j),(0.20851728828339114-0.006371280271306479j),(0.0939538828683795-0.0009136512859580581j),0.07423988397360735,0.09455851844360653
177,(817.8177490234375-58.59560012817383j),(341.7757263183594-37.85693359375j),(2.3826071046805883+0.09246589614231053j),(0.20704712715040566-0.0044705335404115875j),(0.08863739275120566-0.0025700261733973277j),0.07423988397360735,0.09455851844360653
177,(820.4605712890625-59.07117462158203j),(339.90399169921875-36.86642074584961j),(2.4043655867088685+0.08699273749934201j),(0.20557879495039733-0.003377854773146795j),(0.09190455986873763-0.0007580316448930345j),0.07423988397360735,0.09455851844360653
177,(819.3853149414062-60.63029479980469j),(342.3197937011719-35.441932678222656j),(2.386382308281865+0.06995711833049278j),(0.20415825044149724-0.002793909796860464j),(0.09155797704471491-0.0013562429049206448j),0.07423988397360735,0.09455851844360653
177,(812.3421020507812-56.88652420043945j),(348.598388671875-41.826202392578125j),(2.3165399103659654+0.11476112409305542j),(0.20280772926273105-0.0024800460174576244j),(0.09229345797251955-0.0013080800316481065j),0.07423988397360735,0.09455851844360653
177,(815.7573852539062-62.79106140136719j),(345.1238098144531-34.281410217285156j),(2.358467873341204+0.05233062088251905j),(0.20153336414575357-0.002252549685124079j),(0.08983915152367081-0.0017710650084003558j),0.07423988397360735,0.09455851844360653
177,(816.1298828125-40.998023986816406j),(346.8334655761719-26.56374168395996j),(2.3483666511033996+0.06165316566784466j),(0.20032946411981936-0.0019767101240139285j),(0.08923301348819943-0.0016878440623815767j),0.07423988397360735,0.09455851844360653
177,(816.834228515625-41.536861419677734j),(346.941650390625-26.441240310668945j),(2.3498606461216225+0.05936551174475085j),(0.19918111839172-0.0015611708446955138j),(0.08908073985299832-0.0020657622430095873j),0.07423988397360735,0.09455851844360653
177,(814.1947631835938-40.53691864013672j),(349.8872375488281-27.898273468017578j),(2.3214989975101763+0.06924772511815212j),(0.1980661989632895-0.0009527431999211121j),(0.08788032593448258-0.002066391362481663j),0.07423988397360735,0.09455851844360653
177,(813.2481689453125-40.89564514160156j),(350.3538818359375-26.937297821044922j),(2.316499997875746+0.06137966872505622j),(0.19695738123061288-0.00013167252126363582j),(0.0878512388277244-0.001507995711354157j),0.07423988397360735,0.09455851844360653
177,(809.7466430664062-40.407508850097656j),(351.31390380859375-27.523780822753906j),(2.2998041649244088+0.06516052075471082j),(0.19582446665800263+0.0008927639997646587j),(0.086947561925733-0.002234805090786483j),0.07423988397360735,0.09455851844360653
177,(809.9033203125-39.96222686767578j),(352.17413330078125-26.453330993652344j),(2.295297037821514+0.05893682539381564j),(0.19463705456702599+0.002086501678145768j),(0.08525069389890366-0.002462954054378642j),0.07423988397360735,0.09455851844360653
177,(810.6746215820312+1.1370697021484375j),(353.83477783203125-8.199081420898438j),(2.2898066684971945+0.056273103331649484j),(0.19336745271850825+0.0033949524059103697j),(0.08362285943179748-0.0023349724089506345j),0.07423988397360735,0.09455851844360653
177,(810.0554809570312-0.6593608856201172j),(354.9957275390625-10.581558227539062j),(2.279903578044057+0.06610099716212965j),(0.1919936257834733+0.0047474260406602225j),(0.08269436497846686-0.0025147879408238985j),0.07423988397360735,0.09455851844360653
177,(808.3405151367188-0.6318264007568359j),(356.7331848144531-10.250983238220215j),(2.2641339832080245+0.06329036397871625j),(0.1905019486578193+0.006061772980856282j),(0.08136077421005034-0.002226948619174005j),0.07423988397360735,0.09455851844360653
177,(805.8349609375-0.5822067260742188j),(358.86126708984375-9.62544059753418j),(2.243962542603231+0.058565588873048226j),(0.18888955139772234+0.007249217333177326j),(0.07895099501675826-0.002692336059234985j),0.07423988397360735,0.09455851844360653
177,(805.387939453125-0.9039268493652344j),(360.2656555175781-9.757478713989258j),(2.2339682739145457+0.05799601130744978j),(0.18716610655483945+0.008219250628468133j),(0.07914097619060258-0.002170724478848566j),0.07423988397360735,0.09455851844360653
177,(803.2066650390625-2.3066864013671875j),(361.8080139160156-8.388427734375j),(2.2189353679225197+0.045070014904326716j),(0.18535500630377996+0.008884367500712365j),(0.0792193599083431-0.0015787563158014641j),0.07423988397360735,0.09455851844360653
177,(800.4622802734375-11.333154678344727j),(365.12298583984375-14.845117568969727j),(2.189950518601689+0.05799941132660582j),(0.18349398966615274+0.00916436053656587j),(0.07899680489190337-0.0018363466893918702j),0.07423988397360735,0.09455851844360653
177,(801.8370361328125-13.3609619140625j),(363.8229675292969-11.413129806518555j),(2.2029050804498547+0.03238135239387331j),(0.18163538922438238+0.008989860680600209j),(0.07783047141154838-0.0022283631970109936j),0.07423988397360735,0.09455851844360653
177,(800.8092651367188-15.591121673583984j),(362.5845642089844-10.391751289367676j),(2.2080324733636436+0.020282723961242827j),(0.1798462507680562+0.008304816382609761j),(0.07633534275359123-0.00196436143619814j),0.07423988397360735,0.09455851844360653
177,(801.8331909179688-17.061622619628906j),(362.5335998535156-8.090471267700195j),(2.211697406206623+0.002295102298018776j),(0.1782086199945873+0.007067649940166041j),(0.07520833975577718-0.001780614727544772j),0.07423988397360735,0.09455851844360653
177,(803.0263061523438-19.520877838134766j),(362.5411376953125-7.547285079956055j),(2.2151545406351145-0.007730088346988417j),(0.17682027678072407+0.005250913652033366j),(0.07443370180366553-0.0019490946760526795j),0.07423988397360735,0.09455851844360653
177,(801.2550659179688-36.92765808105469j),(361.7974548339844-17.59920310974121j),(2.2143761567619413+0.005648457820424934j),(0.17579613050317863+0.0028393950748214335j),(0.07295350330100532-0.001583761962958792j),0.07423988397360735,0.09455851844360653
177,(801.317626953125-39.90825653076172j),(360.49127197265625-14.330782890319824j),(2.2237355591411787-0.022303965871982058j),(0.17527038548042462-0.00017320056571704115j),(0.07206857159653761-0.0011572509823939729j),0.07423988397360735,0.09455851844360653
177,(801.9176635742188-43.182289123535156j),(359.7513122558594-12.738460540771484j),(2.230542541649256-0.04105227825192856j),(0.17539947681086673-0.0037886159883928636j),(0.07179144776431-0.0009987094149611548j),0.07423988397360735,0.09455851844360653
177,(802.2736206054688-47.661476135253906j),(361.1791687011719-6.381196022033691j),(2.2228997293475525-0.09268728688131819j),(0.17636571222772923-0.008008746435536162j),(0.0714710863124582-4.5707988633616326e-05j),0.07423988397360735,0.09455851844360653
